transaction_id,initiative_id,month,cost_category,cost_group,cost_type,vendor_id,cost_centre_id,amount,description
CT-01697,AI-011,2026-06,networking,Infrastructure,programme,V-HPE-NET,CC-COR-AI,4628.94,Document Intelligence: networking
CT-01698,AI-011,2026-07,networking,Infrastructure,programme,V-HPE-NET,CC-COR-AI,4753.04,Document Intelligence: networking
CT-01699,AI-011,2026-08,networking,Infrastructure,programme,V-HPE-NET,CC-COR-AI,4666.62,Document Intelligence: networking
CT-01700,AI-011,2025-10,software,Software,programme,V-SW-A,CC-COR-AI,17252.93,Document Intelligence: software
CT-01701,AI-011,2025-11,software,Software,programme,V-SW-A,CC-COR-AI,16766.14,Document Intelligence: software
CT-01702,AI-011,2025-12,software,Software,programme,V-SW-A,CC-COR-AI,12084.19,Document Intelligence: software
CT-01703,AI-011,2026-01,software,Software,programme,V-SW-A,CC-COR-AI,11935.95,Document Intelligence: software
CT-01704,AI-011,2026-02,software,Software,programme,V-SW-A,CC-COR-AI,12015.78,Document Intelligence: software
CT-01705,AI-011,2026-03,software,Software,programme,V-SW-A,CC-COR-AI,11326.58,Document Intelligence: software
CT-01706,AI-011,2026-04,software,Software,programme,V-SW-A,CC-COR-AI,11641.35,Document Intelligence: software
CT-01707,AI-011,2026-05,software,Software,programme,V-SW-A,CC-COR-AI,11136.82,Document Intelligence: software
CT-01708,AI-011,2026-06,software,Software,programme,V-SW-A,CC-COR-AI,11623.36,Document Intelligence: software
CT-01709,AI-011,2026-07,software,Software,programme,V-SW-A,CC-COR-AI,10968.43,Document Intelligence: software
CT-01710,AI-011,2026-08,software,Software,programme,V-SW-A,CC-COR-AI,11689.28,Document Intelligence: software
CT-01711,AI-011,2025-10,saas,Software,programme,V-SAAS-B,CC-COR-AI,3446.72,Document Intelligence: saas
CT-01712,AI-011,2025-11,saas,Software,programme,V-SAAS-B,CC-COR-AI,3304.9,Document Intelligence: saas
CT-01713,AI-011,2025-12,saas,Software,programme,V-SAAS-B,CC-COR-AI,2195.11,Document Intelligence: saas
CT-01714,AI-011,2026-01,saas,Software,programme,V-SAAS-B,CC-COR-AI,2520.15,Document Intelligence: saas
CT-01715,AI-011,2026-02,saas,Software,programme,V-SAAS-B,CC-COR-AI,2327.69,Document Intelligence: saas
CT-01716,AI-011,2026-03,saas,Software,programme,V-SAAS-B,CC-COR-AI,2237.49,Document Intelligence: saas
CT-01717,AI-011,2026-04,saas,Software,programme,V-SAAS-B,CC-COR-AI,2239.97,Document Intelligence: saas
CT-01718,AI-011,2026-05,saas,Software,programme,V-SAAS-B,CC-COR-AI,2292.69,Document Intelligence: saas
CT-01719,AI-011,2026-06,saas,Software,programme,V-SAAS-B,CC-COR-AI,2336.91,Document Intelligence: saas
CT-01720,AI-011,2026-07,saas,Software,programme,V-SAAS-B,CC-COR-AI,2430.22,Document Intelligence: saas
CT-01721,AI-011,2026-08,saas,Software,programme,V-SAAS-B,CC-COR-AI,2307.07,Document Intelligence: saas
CT-01722,AI-011,2025-10,cloud,Cloud,programme,V-HPE-GL,CC-COR-AI,3739.61,Document Intelligence: cloud
CT-01723,AI-011,2025-11,cloud,Cloud,programme,V-HPE-GL,CC-COR-AI,3501.01,Document Intelligence: cloud
CT-01724,AI-011,2025-12,cloud,Cloud,programme,V-HPE-GL,CC-COR-AI,2320.88,Document Intelligence: cloud
CT-01725,AI-011,2026-01,cloud,Cloud,programme,V-HPE-GL,CC-COR-AI,2213.96,Document Intelligence: cloud
CT-01726,AI-011,2026-02,cloud,Cloud,programme,V-HPE-GL,CC-COR-AI,2371.95,Document Intelligence: cloud
CT-01727,AI-011,2026-03,cloud,Cloud,programme,V-HPE-GL,CC-COR-AI,2275.61,Document Intelligence: cloud
CT-01728,AI-011,2026-04,cloud,Cloud,programme,V-HPE-GL,CC-COR-AI,2265.38,Document Intelligence: cloud
CT-01729,AI-011,2026-05,cloud,Cloud,programme,V-HPE-GL,CC-COR-AI,2374.36,Document Intelligence: cloud
CT-01730,AI-011,2026-06,cloud,Cloud,programme,V-HPE-GL,CC-COR-AI,2333.01,Document Intelligence: cloud
CT-01731,AI-011,2026-07,cloud,Cloud,programme,V-HPE-GL,CC-COR-AI,2271.64,Document Intelligence: cloud
CT-01732,AI-011,2026-08,cloud,Cloud,programme,V-HPE-GL,CC-COR-AI,2369.63,Document Intelligence: cloud
CT-01733,AI-011,2025-10,vendors,Services,programme,V-SVC-D,CC-COR-AI,8150.24,Document Intelligence: vendors
CT-01734,AI-011,2025-11,vendors,Services,programme,V-SVC-D,CC-COR-AI,8694.66,Document Intelligence: vendors
CT-01735,AI-011,2025-12,vendors,Services,programme,V-SVC-D,CC-COR-AI,5708.06,Document Intelligence: vendors
CT-01736,AI-011,2026-01,vendors,Services,programme,V-SVC-D,CC-COR-AI,5988.92,Document Intelligence: vendors
CT-01737,AI-011,2026-02,vendors,Services,programme,V-SVC-D,CC-COR-AI,5938.91,Document Intelligence: vendors
CT-01738,AI-011,2026-03,vendors,Services,programme,V-SVC-D,CC-COR-AI,5798.23,Document Intelligence: vendors
CT-01739,AI-011,2026-04,vendors,Services,programme,V-SVC-D,CC-COR-AI,5452.76,Document Intelligence: vendors
CT-01740,AI-011,2026-05,vendors,Services,programme,V-SVC-D,CC-COR-AI,5474.1,Document Intelligence: vendors
CT-01741,AI-011,2026-06,vendors,Services,programme,V-SVC-D,CC-COR-AI,5962.92,Document Intelligence: vendors
CT-01742,AI-011,2026-07,vendors,Services,programme,V-SVC-D,CC-COR-AI,5609.12,Document Intelligence: vendors
CT-01743,AI-011,2026-08,vendors,Services,programme,V-SVC-D,CC-COR-AI,5669.2,Document Intelligence: vendors
CT-01744,AI-011,2025-10,consulting,Services,programme,V-SI-C,CC-COR-AI,17247.7,Document Intelligence: consulting
CT-01745,AI-011,2025-11,consulting,Services,programme,V-SI-C,CC-COR-AI,17965.97,Document Intelligence: consulting
CT-01746,AI-011,2025-12,consulting,Services,programme,V-SI-C,CC-COR-AI,11435.31,Document Intelligence: consulting
CT-01747,AI-011,2026-01,consulting,Services,programme,V-SI-C,CC-COR-AI,11742.93,Document Intelligence: consulting
CT-01748,AI-011,2026-02,consulting,Services,programme,V-SI-C,CC-COR-AI,11947.0,Document Intelligence: consulting
CT-01749,AI-011,2026-03,consulting,Services,programme,V-SI-C,CC-COR-AI,11746.34,Document Intelligence: consulting
CT-01750,AI-011,2026-04,consulting,Services,programme,V-SI-C,CC-COR-AI,11663.38,Document Intelligence: consulting
CT-01751,AI-011,2026-05,consulting,Services,programme,V-SI-C,CC-COR-AI,11175.5,Document Intelligence: consulting
CT-01752,AI-011,2026-06,consulting,Services,programme,V-SI-C,CC-COR-AI,12488.13,Document Intelligence: consulting
CT-01753,AI-011,2026-07,consulting,Services,programme,V-SI-C,CC-COR-AI,11303.37,Document Intelligence: consulting
CT-01754,AI-011,2026-08,consulting,Services,programme,V-SI-C,CC-COR-AI,12113.55,Document Intelligence: consulting
CT-01755,AI-011,2025-10,employees,People,programme,,CC-COR-AI,34324.99,Document Intelligence: employees
CT-01756,AI-011,2025-11,employees,People,programme,,CC-COR-AI,38907.78,Document Intelligence: employees
CT-01757,AI-011,2025-12,employees,People,programme,,CC-COR-AI,25281.92,Document Intelligence: employees
CT-01758,AI-011,2026-01,employees,People,programme,,CC-COR-AI,27596.62,Document Intelligence: employees
CT-01759,AI-011,2026-02,employees,People,programme,,CC-COR-AI,26147.37,Document Intelligence: employees
CT-01760,AI-011,2026-03,employees,People,programme,,CC-COR-AI,26647.54,Document Intelligence: employees
CT-01761,AI-011,2026-04,employees,People,programme,,CC-COR-AI,25953.18,Document Intelligence: employees
CT-01762,AI-011,2026-05,employees,People,programme,,CC-COR-AI,25234.23,Document Intelligence: employees
CT-01763,AI-011,2026-06,employees,People,programme,,CC-COR-AI,26880.15,Document Intelligence: employees
CT-01764,AI-011,2026-07,employees,People,programme,,CC-COR-AI,26218.94,Document Intelligence: employees
CT-01765,AI-011,2026-08,employees,People,programme,,CC-COR-AI,26799.95,Document Intelligence: employees
CT-01766,AI-011,2025-10,training,People,programme,V-TRN-F,CC-COR-AI,4940.91,Document Intelligence: training
CT-01767,AI-011,2025-11,training,People,programme,V-TRN-F,CC-COR-AI,5246.66,Document Intelligence: training
CT-01768,AI-011,2025-12,training,People,programme,V-TRN-F,CC-COR-AI,3587.93,Document Intelligence: training
CT-01769,AI-011,2026-01,training,People,programme,V-TRN-F,CC-COR-AI,3564.14,Document Intelligence: training
CT-01770,AI-011,2026-02,training,People,programme,V-TRN-F,CC-COR-AI,3716.71,Document Intelligence: training
CT-01771,AI-011,2026-03,training,People,programme,V-TRN-F,CC-COR-AI,3365.05,Document Intelligence: training
CT-01772,AI-011,2026-04,training,People,programme,V-TRN-F,CC-COR-AI,3608.6,Document Intelligence: training
CT-01773,AI-011,2026-05,training,People,programme,V-TRN-F,CC-COR-AI,3754.74,Document Intelligence: training
CT-01774,AI-011,2026-06,training,People,programme,V-TRN-F,CC-COR-AI,3799.67,Document Intelligence: training
CT-01775,AI-011,2026-07,training,People,programme,V-TRN-F,CC-COR-AI,3611.23,Document Intelligence: training
CT-01776,AI-011,2026-08,training,People,programme,V-TRN-F,CC-COR-AI,3488.31,Document Intelligence: training
CT-01777,AI-011,2025-10,data,Other,programme,V-DATA-E,CC-COR-AI,8480.8,Document Intelligence: data
CT-01778,AI-011,2025-11,data,Other,programme,V-DATA-E,CC-COR-AI,8740.3,Document Intelligence: data
CT-01779,AI-011,2025-12,data,Other,programme,V-DATA-E,CC-COR-AI,6068.33,Document Intelligence: data
CT-01780,AI-011,2026-01,data,Other,programme,V-DATA-E,CC-COR-AI,5974.94,Document Intelligence: data
CT-01781,AI-011,2026-02,data,Other,programme,V-DATA-E,CC-COR-AI,5592.63,Document Intelligence: data
CT-01782,AI-011,2026-03,data,Other,programme,V-DATA-E,CC-COR-AI,6264.76,Document Intelligence: data
CT-01783,AI-011,2026-04,data,Other,programme,V-DATA-E,CC-COR-AI,5822.12,Document Intelligence: data
CT-01784,AI-011,2026-05,data,Other,programme,V-DATA-E,CC-COR-AI,6181.22,Document Intelligence: data
CT-01785,AI-011,2026-06,data,Other,programme,V-DATA-E,CC-COR-AI,5738.85,Document Intelligence: data
CT-01786,AI-011,2026-07,data,Other,programme,V-DATA-E,CC-COR-AI,6029.25,Document Intelligence: data
CT-01787,AI-011,2026-08,data,Other,programme,V-DATA-E,CC-COR-AI,5780.05,Document Intelligence: data
CT-01788,AI-011,2025-12,employees,Incremental operating cost,incremental_opex,,CC-COR-OPS,11111.11,"Document Intelligence: business run cost (review, change management, support)"
CT-01789,AI-011,2026-01,employees,Incremental operating cost,incremental_opex,,CC-COR-OPS,11111.11,"Document Intelligence: business run cost (review, change management, support)"
CT-01790,AI-011,2026-02,employees,Incremental operating cost,incremental_opex,,CC-COR-OPS,11111.11,"Document Intelligence: business run cost (review, change management, support)"
CT-01791,AI-011,2026-03,employees,Incremental operating cost,incremental_opex,,CC-COR-OPS,11111.11,"Document Intelligence: business run cost (review, change management, support)"
CT-01792,AI-011,2026-04,employees,Incremental operating cost,incremental_opex,,CC-COR-OPS,11111.11,"Document Intelligence: business run cost (review, change management, support)"
CT-01793,AI-011,2026-05,employees,Incremental operating cost,incremental_opex,,CC-COR-OPS,11111.11,"Document Intelligence: business run cost (review, change management, support)"
CT-01794,AI-011,2026-06,employees,Incremental operating cost,incremental_opex,,CC-COR-OPS,11111.11,"Document Intelligence: business run cost (review, change management, support)"
CT-01795,AI-011,2026-07,employees,Incremental operating cost,incremental_opex,,CC-COR-OPS,11111.11,"Document Intelligence: business run cost (review, change management, support)"
CT-01796,AI-011,2026-08,employees,Incremental operating cost,incremental_opex,,CC-COR-OPS,11111.11,"Document Intelligence: business run cost (review, change management, support)"
CT-01797,AI-012,2025-09,gpu,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,26654.07,AI Developer Productivity: gpu
CT-01798,AI-012,2025-10,gpu,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,26893.8,AI Developer Productivity: gpu
CT-01799,AI-012,2025-11,gpu,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,17913.58,AI Developer Productivity: gpu
CT-01800,AI-012,2025-12,gpu,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,18143.47,AI Developer Productivity: gpu
CT-01801,AI-012,2026-01,gpu,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,18122.89,AI Developer Productivity: gpu
CT-01802,AI-012,2026-02,gpu,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,19532.1,AI Developer Productivity: gpu
CT-01803,AI-012,2026-03,gpu,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,18091.32,AI Developer Productivity: gpu
CT-01804,AI-012,2026-04,gpu,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,18234.21,AI Developer Productivity: gpu
CT-01805,AI-012,2026-05,gpu,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,18896.82,AI Developer Productivity: gpu
CT-01806,AI-012,2026-06,gpu,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,19163.34,AI Developer Productivity: gpu
CT-01807,AI-012,2026-07,gpu,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,18441.31,AI Developer Productivity: gpu
CT-01808,AI-012,2026-08,gpu,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,18090.01,AI Developer Productivity: gpu
CT-01809,AI-012,2025-09,compute,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,11669.38,AI Developer Productivity: compute
CT-01810,AI-012,2025-10,compute,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,11173.67,AI Developer Productivity: compute
CT-01811,AI-012,2025-11,compute,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7230.54,AI Developer Productivity: compute
CT-01812,AI-012,2025-12,compute,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7622.95,AI Developer Productivity: compute
CT-01813,AI-012,2026-01,compute,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7461.62,AI Developer Productivity: compute
CT-01814,AI-012,2026-02,compute,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7557.11,AI Developer Productivity: compute
CT-01815,AI-012,2026-03,compute,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7633.11,AI Developer Productivity: compute
CT-01816,AI-012,2026-04,compute,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7746.49,AI Developer Productivity: compute
CT-01817,AI-012,2026-05,compute,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7470.54,AI Developer Productivity: compute
CT-01818,AI-012,2026-06,compute,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7653.45,AI Developer Productivity: compute
CT-01819,AI-012,2026-07,compute,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7920.97,AI Developer Productivity: compute
CT-01820,AI-012,2026-08,compute,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7111.84,AI Developer Productivity: compute
CT-01821,AI-012,2025-09,storage,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,11709.68,AI Developer Productivity: storage
CT-01822,AI-012,2025-10,storage,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,11483.53,AI Developer Productivity: storage
CT-01823,AI-012,2025-11,storage,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7493.93,AI Developer Productivity: storage
CT-01824,AI-012,2025-12,storage,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7311.48,AI Developer Productivity: storage
CT-01825,AI-012,2026-01,storage,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7619.79,AI Developer Productivity: storage
CT-01826,AI-012,2026-02,storage,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7601.81,AI Developer Productivity: storage
CT-01827,AI-012,2026-03,storage,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7356.35,AI Developer Productivity: storage
CT-01828,AI-012,2026-04,storage,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,6931.82,AI Developer Productivity: storage
CT-01829,AI-012,2026-05,storage,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,8206.45,AI Developer Productivity: storage
CT-01830,AI-012,2026-06,storage,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7306.55,AI Developer Productivity: storage
CT-01831,AI-012,2026-07,storage,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7175.5,AI Developer Productivity: storage
CT-01832,AI-012,2026-08,storage,Infrastructure,programme,V-HPE-INF,CC-ENG-AI,7411.1,AI Developer Productivity: storage
CT-01833,AI-012,2025-09,networking,Infrastructure,programme,V-HPE-NET,CC-ENG-AI,6451.18,AI Developer Productivity: networking
CT-01834,AI-012,2025-10,networking,Infrastructure,programme,V-HPE-NET,CC-ENG-AI,6073.12,AI Developer Productivity: networking
CT-01835,AI-012,2025-11,networking,Infrastructure,programme,V-HPE-NET,CC-ENG-AI,4457.75,AI Developer Productivity: networking
CT-01836,AI-012,2025-12,networking,Infrastructure,programme,V-HPE-NET,CC-ENG-AI,4539.83,AI Developer Productivity: networking
CT-01837,AI-012,2026-01,networking,Infrastructure,programme,V-HPE-NET,CC-ENG-AI,5056.67,AI Developer Productivity: networking
CT-01838,AI-012,2026-02,networking,Infrastructure,programme,V-HPE-NET,CC-ENG-AI,4999.46,AI Developer Productivity: networking
CT-01839,AI-012,2026-03,networking,Infrastructure,programme,V-HPE-NET,CC-ENG-AI,4719.84,AI Developer Productivity: networking
CT-01840,AI-012,2026-04,networking,Infrastructure,programme,V-HPE-NET,CC-ENG-AI,4270.85,AI Developer Productivity: networking
CT-01841,AI-012,2026-05,networking,Infrastructure,programme,V-HPE-NET,CC-ENG-AI,4620.95,AI Developer Productivity: networking
CT-01842,AI-012,2026-06,networking,Infrastructure,programme,V-HPE-NET,CC-ENG-AI,4317.93,AI Developer Productivity: networking
CT-01843,AI-012,2026-07,networking,Infrastructure,programme,V-HPE-NET,CC-ENG-AI,4020.97,AI Developer Productivity: networking
CT-01844,AI-012,2026-08,networking,Infrastructure,programme,V-HPE-NET,CC-ENG-AI,4480.63,AI Developer Productivity: networking
CT-01845,AI-012,2025-09,software,Software,programme,V-SW-A,CC-ENG-AI,18551.21,AI Developer Productivity: software
CT-01846,AI-012,2025-10,software,Software,programme,V-SW-A,CC-ENG-AI,18464.2,AI Developer Productivity: software
CT-01847,AI-012,2025-11,software,Software,programme,V-SW-A,CC-ENG-AI,12810.97,AI Developer Productivity: software
CT-01848,AI-012,2025-12,software,Software,programme,V-SW-A,CC-ENG-AI,12532.57,AI Developer Productivity: software
CT-01849,AI-012,2026-01,software,Software,programme,V-SW-A,CC-ENG-AI,12332.32,AI Developer Productivity: software
CT-01850,AI-012,2026-02,software,Software,programme,V-SW-A,CC-ENG-AI,11981.71,AI Developer Productivity: software
CT-01851,AI-012,2026-03,software,Software,programme,V-SW-A,CC-ENG-AI,11294.89,AI Developer Productivity: software
CT-01852,AI-012,2026-04,software,Software,programme,V-SW-A,CC-ENG-AI,11760.16,AI Developer Productivity: software
CT-01853,AI-012,2026-05,software,Software,programme,V-SW-A,CC-ENG-AI,12209.59,AI Developer Productivity: software
CT-01854,AI-012,2026-06,software,Software,programme,V-SW-A,CC-ENG-AI,12073.34,AI Developer Productivity: software
CT-01855,AI-012,2026-07,software,Software,programme,V-SW-A,CC-ENG-AI,11807.43,AI Developer Productivity: software
CT-01856,AI-012,2026-08,software,Software,programme,V-SW-A,CC-ENG-AI,12283.17,AI Developer Productivity: software
CT-01857,AI-012,2025-09,saas,Software,programme,V-SAAS-B,CC-ENG-AI,15807.19,AI Developer Productivity: saas
CT-01858,AI-012,2025-10,saas,Software,programme,V-SAAS-B,CC-ENG-AI,14085.71,AI Developer Productivity: saas
CT-01859,AI-012,2025-11,saas,Software,programme,V-SAAS-B,CC-ENG-AI,10124.16,AI Developer Productivity: saas
CT-01860,AI-012,2025-12,saas,Software,programme,V-SAAS-B,CC-ENG-AI,11244.33,AI Developer Productivity: saas
CT-01861,AI-012,2026-01,saas,Software,programme,V-SAAS-B,CC-ENG-AI,10218.25,AI Developer Productivity: saas
CT-01862,AI-012,2026-02,saas,Software,programme,V-SAAS-B,CC-ENG-AI,9877.69,AI Developer Productivity: saas
CT-01863,AI-012,2026-03,saas,Software,programme,V-SAAS-B,CC-ENG-AI,10074.07,AI Developer Productivity: saas
CT-01864,AI-012,2026-04,saas,Software,programme,V-SAAS-B,CC-ENG-AI,10385.24,AI Developer Productivity: saas
CT-01865,AI-012,2026-05,saas,Software,programme,V-SAAS-B,CC-ENG-AI,10261.41,AI Developer Productivity: saas
CT-01866,AI-012,2026-06,saas,Software,programme,V-SAAS-B,CC-ENG-AI,10816.34,AI Developer Productivity: saas
CT-01867,AI-012,2026-07,saas,Software,programme,V-SAAS-B,CC-ENG-AI,11266.89,AI Developer Productivity: saas
CT-01868,AI-012,2026-08,saas,Software,programme,V-SAAS-B,CC-ENG-AI,11306.4,AI Developer Productivity: saas
CT-01869,AI-012,2025-09,cloud,Cloud,programme,V-PC-G,CC-ENG-AI,35455.78,AI Developer Productivity: cloud
CT-01870,AI-012,2025-10,cloud,Cloud,programme,V-PC-G,CC-ENG-AI,34345.7,AI Developer Productivity: cloud
CT-01871,AI-012,2025-11,cloud,Cloud,programme,V-PC-G,CC-ENG-AI,23840.62,AI Developer Productivity: cloud
CT-01872,AI-012,2025-12,cloud,Cloud,programme,V-PC-G,CC-ENG-AI,23234.5,AI Developer Productivity: cloud
CT-01873,AI-012,2026-01,cloud,Cloud,programme,V-PC-G,CC-ENG-AI,24942.4,AI Developer Productivity: cloud
